time,"I(R0)","I(R1)","I(R2)","I(LQ|XI227)","I(LQ|XI228)"
1.837600e-09,-7.490433e-04,1.130015e-03,-3.082238e-04,-1.899945e-05,-1.663017e-05
1.837800e-09,-7.509655e-04,1.130016e-03,-3.035127e-04,-1.536592e-05,-1.654192e-05
1.838000e-09,-7.528581e-04,1.130017e-03,-2.987895e-04,-1.154923e-05,-1.589534e-05
1.838200e-09,-7.547209e-04,1.130018e-03,-2.940543e-04,-7.606122e-06,-1.470302e-05
1.838400e-09,-7.565540e-04,1.130019e-03,-2.893073e-04,-3.613455e-06,-1.299867e-05
1.838600e-09,-7.583572e-04,1.130020e-03,-2.845484e-04,3.345923e-07,-1.083891e-05
1.838800e-09,-7.601305e-04,1.130020e-03,-2.797780e-04,4.132156e-06,-8.304267e-06
1.839000e-09,-7.618737e-04,1.130020e-03,-2.749960e-04,7.669053e-06,-5.498652e-06
1.839200e-09,-7.635868e-04,1.130020e-03,-2.702026e-04,1.083825e-05,-2.546604e-06
1.839400e-09,-7.652697e-04,1.130019e-03,-2.653983e-04,1.354192e-05,4.122796e-07
1.839600e-09,-7.669224e-04,1.130018e-03,-2.605832e-04,1.569535e-05,3.231535e-06
1.839800e-09,-7.685448e-04,1.130017e-03,-2.557579e-04,1.722915e-05,5.767656e-06
1.840000e-09,-7.701369e-04,1.130017e-03,-2.509229e-04,1.809061e-05,7.889945e-06
1.840200e-09,-7.716986e-04,1.130016e-03,-2.460786e-04,1.824542e-05,9.488924e-06
1.840400e-09,-7.732298e-04,1.130017e-03,-2.412252e-04,1.768023e-05,1.048260e-05
1.840600e-09,-7.747304e-04,1.130017e-03,-2.363627e-04,1.640602e-05,1.082081e-05
1.840800e-09,-7.762006e-04,1.130018e-03,-2.314909e-04,1.446203e-05,1.048838e-05
1.841000e-09,-7.776400e-04,1.130018e-03,-2.266097e-04,1.191922e-05,9.507675e-06
1.841200e-09,-7.790489e-04,1.130018e-03,-2.217187e-04,8.882578e-06,7.940326e-06
1.841400e-09,-7.804269e-04,1.130018e-03,-2.168182e-04,5.490808e-06,5.887200e-06
1.841600e-09,-7.817742e-04,1.130016e-03,-2.119083e-04,1.912211e-06,3.485226e-06
1.841800e-09,-7.830906e-04,1.130015e-03,-2.069894e-04,-1.664331e-06,9.000242e-07
1.842000e-09,-7.843760e-04,1.130013e-03,-2.020621e-04,-5.042670e-06,-1.685666e-06
1.842200e-09,-7.856305e-04,1.130011e-03,-1.971269e-04,-8.034808e-06,-4.086529e-06
1.842400e-09,-7.868540e-04,1.130009e-03,-1.921844e-04,-1.047521e-05,-6.130028e-06
1.842600e-09,-7.880464e-04,1.130008e-03,-1.872349e-04,-1.223147e-05,-7.670382e-06
1.842800e-09,-7.892076e-04,1.130008e-03,-1.822789e-04,-1.321075e-05,-8.599692e-06
1.843000e-09,-7.903378e-04,1.130008e-03,-1.773165e-04,-1.336320e-05,-8.855823e-06
1.843200e-09,-7.914367e-04,1.130008e-03,-1.723477e-04,-1.268460e-05,-8.427334e-06
1.843400e-09,-7.925043e-04,1.130009e-03,-1.673723e-04,-1.121920e-05,-7.355741e-06
1.843600e-09,-7.935407e-04,1.130009e-03,-1.623902e-04,-9.062334e-06,-5.734771e-06
1.843800e-09,-7.945458e-04,1.130010e-03,-1.574013e-04,-6.360378e-06,-3.705606e-06
1.844000e-09,-7.955195e-04,1.130010e-03,-1.524057e-04,-3.305344e-06,-1.447000e-06
1.844200e-09,-7.964618e-04,1.130010e-03,-1.474037e-04,-1.223871e-07,8.398923e-07
1.844400e-09,-7.973727e-04,1.130009e-03,-1.423957e-04,2.948895e-06,2.950581e-06
1.844600e-09,-7.982521e-04,1.130009e-03,-1.373822e-04,5.676239e-06,4.697421e-06
1.844800e-09,-7.991000e-04,1.130009e-03,-1.323637e-04,7.855459e-06,5.927834e-06
1.845000e-09,-7.999163e-04,1.130009e-03,-1.273404e-04,9.327073e-06,6.538409e-06
1.845200e-09,-8.007011e-04,1.130010e-03,-1.223128e-04,9.987765e-06,6.484107e-06
1.845400e-09,-8.014542e-04,1.130011e-03,-1.172808e-04,9.797464e-06,5.782657e-06
1.845600e-09,-8.021757e-04,1.130012e-03,-1.122444e-04,8.783186e-06,4.514136e-06
1.845800e-09,-8.028656e-04,1.130013e-03,-1.072033e-04,7.039802e-06,2.815121e-06
1.846000e-09,-8.035237e-04,1.130014e-03,-1.021574e-04,4.726334e-06,8.665515e-07
1.846200e-09,-8.041501e-04,1.130014e-03,-9.710657e-05,2.055602e-06,-1.124614e-06
1.846400e-09,-8.047448e-04,1.130014e-03,-9.205100e-05,-7.239557e-07,-2.948105e-06
1.846600e-09,-8.053076e-04,1.130012e-03,-8.699115e-05,-3.352906e-06,-4.413972e-06
1.846800e-09,-8.058387e-04,1.130011e-03,-8.192769e-05,-5.587937e-06,-5.373479e-06
1.847000e-09,-8.063380e-04,1.130010e-03,-7.686137e-05,-7.226603e-06,-5.734685e-06
1.847200e-09,-8.068055e-04,1.130010e-03,-7.179278e-05,-8.126254e-06,-5.471711e-06
1.847400e-09,-8.072411e-04,1.130010e-03,-6.672221e-05,-8.216160e-06,-4.627542e-06
1.847600e-09,-8.076448e-04,1.130010e-03,-6.164961e-05,-7.503547e-06,-3.310147e-06
1.847800e-09,-8.080167e-04,1.130011e-03,-5.657473e-05,-6.074127e-06,-1.681390e-06
1.848000e-09,-8.083566e-04,1.130012e-03,-5.149726e-05,-4.086378e-06,6.128369e-08
1.848200e-09,-8.086647e-04,1.130012e-03,-4.641710e-05,-1.757871e-06,1.708797e-06
1.848400e-09,-8.089408e-04,1.130011e-03,-4.133448e-05,6.570490e-07,3.066587e-06
1.848600e-09,-8.091850e-04,1.130011e-03,-3.624992e-05,2.896197e-06,3.978721e-06
1.848800e-09,-8.093972e-04,1.130010e-03,-3.116412e-05,4.720307e-06,4.346493e-06
1.849000e-09,-8.095775e-04,1.130010e-03,-2.607771e-05,5.940233e-06,4.139620e-06
1.849200e-09,-8.097258e-04,1.130011e-03,-2.099108e-05,6.436932e-06,3.399407e-06
1.849400e-09,-8.098421e-04,1.130011e-03,-1.590428e-05,6.173134e-06,2.233669e-06
1.849600e-09,-8.099265e-04,1.130013e-03,-1.081706e-05,5.196986e-06,8.033606e-07
1.849800e-09,-8.099789e-04,1.130014e-03,-5.729097e-06,3.637630e-06,-6.983605e-07
1.850000e-09,-8.099994e-04,1.130014e-03,-6.401729e-07,1.691833e-06,-2.072235e-06
1.850200e-09,-8.099878e-04,1.130014e-03,4.449627e-06,-3.987615e-07,-3.140131e-06
1.850400e-09,-8.099443e-04,1.130013e-03,9.539878e-06,-2.377852e-06,-3.768927e-06
1.850600e-09,-8.098688e-04,1.130012e-03,1.462992e-05,-4.007475e-06,-3.887564e-06
1.850800e-09,-8.097613e-04,1.130012e-03,1.971907e-05,-5.097997e-06,-3.495469e-06
1.851000e-09,-8.096219e-04,1.130011e-03,2.480680e-05,-5.530609e-06,-2.661787e-06
1.851200e-09,-8.094505e-04,1.130012e-03,2.989294e-05,-5.270362e-06,-1.515482e-06
1.851400e-09,-8.092471e-04,1.130012e-03,3.497757e-05,-4.369464e-06,-2.270222e-07
1.851600e-09,-8.090118e-04,1.130013e-03,4.006090e-05,-2.960790e-06,1.016384e-06
1.851800e-09,-8.087446e-04,1.130013e-03,4.514307e-05,-1.241330e-06,2.038341e-06
1.852000e-09,-8.084454e-04,1.130013e-03,5.022396e-05,5.537899e-07,2.699008e-06
1.852200e-09,-8.081143e-04,1.130012e-03,5.530318e-05,2.183709e-06,2.914810e-06
1.852400e-09,-8.077513e-04,1.130012e-03,6.038016e-05,3.435342e-06,2.669389e-06
1.852600e-09,-8.073565e-04,1.130012e-03,6.545435e-05,4.152178e-06,2.014693e-06
1.852800e-09,-8.069297e-04,1.130012e-03,7.052539e-05,4.254184e-06,1.062269e-06
1.853000e-09,-8.064711e-04,1.130013e-03,7.559321e-05,3.746966e-06,-3.423932e-08
1.853200e-09,-8.059807e-04,1.130013e-03,8.065795e-05,2.719831e-06,-1.103167e-06
1.853400e-09,-8.054584e-04,1.130014e-03,8.571979e-05,1.332887e-06,-1.981794e-06
1.853600e-09,-8.049043e-04,1.130014e-03,9.077879e-05,-2.059893e-07,-2.541600e-06
1.853800e-09,-8.043185e-04,1.130014e-03,9.583472e-05,-1.671806e-06,-2.707518e-06
1.854000e-09,-8.037009e-04,1.130014e-03,1.008871e-04,-2.855968e-06,-2.468265e-06
1.854200e-09,-8.030516e-04,1.130013e-03,1.059355e-04,-3.596797e-06,-1.876546e-06
1.854400e-09,-8.023706e-04,1.130013e-03,1.109793e-04,-3.802044e-06,-1.039387e-06
1.854600e-09,-8.016579e-04,1.130013e-03,1.160183e-04,-3.460543e-06,-1.000035e-07
1.854800e-09,-8.009135e-04,1.130013e-03,1.210525e-04,-2.642090e-06,7.860979e-07
1.855000e-09,-8.001375e-04,1.130013e-03,1.260819e-04,-1.485861e-06,1.476881e-06
1.855200e-09,-7.993300e-04,1.130014e-03,1.311065e-04,-1.785553e-07,1.866893e-06
1.855400e-09,-7.984909e-04,1.130013e-03,1.361263e-04,1.074978e-06,1.903707e-06
1.855600e-09,-7.976202e-04,1.130013e-03,1.411408e-04,2.084048e-06,1.595078e-06
1.855800e-09,-7.967181e-04,1.130013e-03,1.461497e-04,2.701697e-06,1.005985e-06
1.856000e-09,-7.957845e-04,1.130013e-03,1.511526e-04,2.846484e-06,2.462717e-07
1.856200e-09,-7.948195e-04,1.130013e-03,1.561492e-04,2.513338e-06,-5.490300e-07
1.856400e-09,-7.938232e-04,1.130014e-03,1.611395e-04,1.772374e-06,-1.243388e-06
1.856600e-09,-7.927955e-04,1.130014e-03,1.661234e-04,7.561803e-07,-1.722320e-06
1.856800e-09,-7.917365e-04,1.130014e-03,1.711011e-04,-3.626156e-07,-1.912557e-06
1.857000e-09,-7.906462e-04,1.130014e-03,1.760723e-04,-1.400179e-06,-1.793464e-06
1.857200e-09,-7.895248e-04,1.130014e-03,1.810368e-04,-2.191871e-06,-1.398956e-06
1.857400e-09,-7.883722e-04,1.130014e-03,1.859941e-04,-2.618822e-06,-8.098696e-07
1.857600e-09,-7.871884e-04,1.130014e-03,1.909440e-04,-2.626097e-06,-1.383506e-07
1.857800e-09,-7.859735e-04,1.130014e-03,1.958861e-04,-2.229745e-06,4.929343e-07
1.858000e-09,-7.847276e-04,1.130014e-03,2.008202e-04,-1.512071e-06,9.730047e-07
1.858200e-09,-7.834508e-04,1.130014e-03,2.057464e-04,-6.061815e-07,1.222123e-06
1.858400e-09,-7.821429e-04,1.130014e-03,2.106646e-04,3.276642e-07,1.205134e-06
1.858600e-09,-7.808042e-04,1.130014e-03,2.155745e-04,1.129980e-06,9.362847e-07
1.858800e-09,-7.794347e-04,1.130013e-03,2.204760e-04,1.669321e-06,4.749119e-07
1.859000e-09,-7.780344e-04,1.130013e-03,2.253686e-04,1.863995e-06,-8.694280e-08
1.859200e-09,-7.766034e-04,1.130013e-03,2.302523e-04,1.694471e-06,-6.425454e-07
1.859400e-09,-7.751418e-04,1.130013e-03,2.351267e-04,1.204678e-06,-1.090678e-06
1.859600e-09,-7.736496e-04,1.130013e-03,2.399918e-04,4.923443e-07,-1.354228e-06
1.859800e-09,-7.721268e-04,1.130013e-03,2.448474e-04,-3.097049e-07,-1.393694e-06
1.860000e-09,-7.705736e-04,1.130013e-03,2.496934e-04,-1.057968e-06,-1.213166e-06
1.860200e-09,-7.689900e-04,1.130013e-03,2.545296e-04,-1.623999e-06,-8.579032e-07
1.860400e-09,-7.673760e-04,1.130012e-03,2.593558e-04,-1.916751e-06,-4.042352e-07
1.860600e-09,-7.657317e-04,1.130012e-03,2.641718e-04,-1.897503e-06,5.607485e-08
1.860800e-09,-7.640572e-04,1.130012e-03,2.689771e-04,-1.584888e-06,4.338649e-07
1.861000e-09,-7.623525e-04,1.130011e-03,2.737718e-04,-1.049477e-06,6.594987e-07
1.861200e-09,-7.606176e-04,1.130011e-03,2.785555e-04,-3.992215e-07,6.954394e-07
1.861400e-09,-7.588527e-04,1.130011e-03,2.833282e-04,2.414185e-07,5.421647e-07
1.861600e-09,-7.570578e-04,1.130010e-03,2.880897e-04,7.547367e-07,2.364884e-07
1.861800e-09,-7.552331e-04,1.130010e-03,2.928398e-04,1.051104e-06,-1.571196e-07
1.862000e-09,-7.533785e-04,1.130009e-03,2.975782e-04,1.084404e-06,-5.602794e-07
1.862200e-09,-7.514942e-04,1.130008e-03,3.023048e-04,8.588664e-07,-8.966453e-07
1.862400e-09,-7.495802e-04,1.130008e-03,3.070193e-04,4.263181e-07,-1.106836e-06
1.862600e-09,-7.476367e-04,1.130007e-03,3.117216e-04,-1.253162e-07,-1.159432e-06
1.862800e-09,-7.456636e-04,1.130006e-03,3.164116e-04,-6.898375e-07,-1.055987e-06
1.863000e-09,-7.436612e-04,1.130005e-03,3.210891e-04,-1.163408e-06,-8.292782e-07
1.863200e-09,-7.416294e-04,1.130005e-03,3.257541e-04,-1.464017e-06,-5.353783e-07
1.863400e-09,-7.395684e-04,1.130004e-03,3.304064e-04,-1.546105e-06,-2.413729e-07
1.863600e-09,-7.374782e-04,1.130004e-03,3.350461e-04,-1.407700e-06,-1.134230e-08
1.863800e-09,-7.353588e-04,1.130004e-03,3.396730e-04,-1.088966e-06,1.065060e-07
1.864000e-09,-7.332104e-04,1.130004e-03,3.442871e-04,-6.627595e-07,8.900197e-08
1.864200e-09,-7.310330e-04,1.130005e-03,3.488882e-04,-2.192637e-07,-5.824266e-08
1.864400e-09,-7.288268e-04,1.130007e-03,3.534763e-04,1.521164e-07,-3.030661e-07
1.864600e-09,-7.265917e-04,1.130008e-03,3.580509e-04,3.800316e-07,-5.942859e-07
1.864800e-09,-7.243280e-04,1.130010e-03,3.626116e-04,4.242978e-07,-8.727965e-07
1.865000e-09,-7.220356e-04,1.130012e-03,3.671580e-04,2.824283e-07,-1.083841e-06
1.865200e-09,-7.197147e-04,1.130014e-03,3.716897e-04,-1.144939e-08,-1.187917e-06
1.865400e-09,-7.173655e-04,1.130016e-03,3.762063e-04,-3.947950e-07,-1.168166e-06
1.865600e-09,-7.149879e-04,1.130017e-03,3.807075e-04,-7.900978e-07,-1.032869e-06
1.865800e-09,-7.125821e-04,1.130018e-03,3.851932e-04,-1.120717e-06,-8.127692e-07
1.866000e-09,-7.101482e-04,1.130018e-03,3.896631e-04,-1.325905e-06,-5.539620e-07
1.866200e-09,-7.076864e-04,1.130018e-03,3.941171e-04,-1.372080e-06,-3.079964e-07
1.866400e-09,-7.051966e-04,1.130018e-03,3.985550e-04,-1.258257e-06,-1.213302e-07
1.866600e-09,-7.026789e-04,1.130018e-03,4.029767e-04,-1.014800e-06,-2.631687e-08
1.866800e-09,-7.001336e-04,1.130017e-03,4.073821e-04,-6.960109e-07,-3.549543e-08
1.867000e-09,-6.975605e-04,1.130016e-03,4.117712e-04,-3.682885e-07,-1.401944e-07
1.867200e-09,-6.949600e-04,1.130014e-03,4.161440e-04,-9.640368e-08,-3.135210e-07
1.867400e-09,-6.923319e-04,1.130013e-03,4.205006e-04,6.927548e-08,-5.168989e-07
1.867600e-09,-6.896765e-04,1.130013e-03,4.248410e-04,1.020862e-07,-7.086201e-07
1.867800e-09,-6.869938e-04,1.130012e-03,4.291652e-04,3.180556e-09,-8.525315e-07
1.868000e-09,-6.842840e-04,1.130012e-03,4.334730e-04,-2.001551e-07,-9.250406e-07
1.868200e-09,-6.815472e-04,1.130013e-03,4.377644e-04,-4.613664e-07,-9.190700e-07
1.868400e-09,-6.787835e-04,1.130014e-03,4.420390e-04,-7.250522e-07,-8.443045e-07
1.868600e-09,-6.759929e-04,1.130015e-03,4.462967e-04,-9.386529e-07,-7.238913e-07
1.868800e-09,-6.731758e-04,1.130016e-03,4.505370e-04,-1.062961e-06,-5.885026e-07
1.869000e-09,-6.703320e-04,1.130018e-03,4.547596e-04,-1.079361e-06,-4.691856e-07
1.869200e-09,-6.674619e-04,1.130019e-03,4.589641e-04,-9.924723e-07,-3.906119e-07
1.869400e-09,-6.645654e-04,1.130021e-03,4.631501e-04,-8.278743e-07,-3.661686e-07
1.869600e-09,-6.616427e-04,1.130022e-03,4.673173e-04,-6.256276e-07,-3.958565e-07
1.869800e-09,-6.586939e-04,1.130022e-03,4.714656e-04,-4.311321e-07,-4.672933e-07
1.870000e-09,-6.557191e-04,1.130022e-03,4.755947e-04,-2.853570e-07,-5.594231e-07
1.870200e-09,-6.527184e-04,1.130022e-03,4.797047e-04,-2.165083e-07,-6.479503e-07
1.870400e-09,-6.496920e-04,1.130022e-03,4.837953e-04,-2.348066e-07,-7.111842e-07
1.870600e-09,-6.466398e-04,1.130021e-03,4.878664e-04,-3.313177e-07,-7.349525e-07
1.870800e-09,-6.435622e-04,1.130020e-03,4.919182e-04,-4.808822e-07,-7.155166e-07
1.871000e-09,-6.404590e-04,1.130019e-03,4.959504e-04,-6.483263e-07,-6.599244e-07
1.871200e-09,-6.373305e-04,1.130018e-03,4.999632e-04,-7.964833e-07,-5.838399e-07
1.871400e-09,-6.341769e-04,1.130018e-03,5.039565e-04,-8.942373e-07,-5.074626e-07
1.871600e-09,-6.309982e-04,1.130017e-03,5.079304e-04,-9.228835e-07,-4.505548e-07
1.871800e-09,-6.277945e-04,1.130017e-03,5.118849e-04,-8.795342e-07,-4.277579e-07
1.872000e-09,-6.245661e-04,1.130018e-03,5.158196e-04,-7.769864e-07,-4.452618e-07
1.872200e-09,-6.213131e-04,1.130018e-03,5.197344e-04,-6.402461e-07,-4.995435e-07
1.872400e-09,-6.180356e-04,1.130019e-03,5.236289e-04,-5.006055e-07,-5.783902e-07
1.872600e-09,-6.147337e-04,1.130020e-03,5.275028e-04,-3.886508e-07,-6.638955e-07
1.872800e-09,-6.114076e-04,1.130021e-03,5.313557e-04,-3.277423e-07,-7.366808e-07
1.873000e-09,-6.080575e-04,1.130022e-03,5.351874e-04,-3.293354e-07,-7.803436e-07
1.873200e-09,-6.046833e-04,1.130023e-03,5.389976e-04,-3.910572e-07,-7.851197e-07
1.873400e-09,-6.012854e-04,1.130023e-03,5.427863e-04,-4.978198e-07,-7.499597e-07
1.873600e-09,-5.978636e-04,1.130024e-03,5.465532e-04,-6.255905e-07,-6.826056e-07
1.873800e-09,-5.944183e-04,1.130023e-03,5.502982e-04,-7.468919e-07,-5.977142e-07
1.874000e-09,-5.909495e-04,1.130023e-03,5.540213e-04,-8.367756e-07,-5.135095e-07
1.874200e-09,-5.874573e-04,1.130023e-03,5.577222e-04,-8.779786e-07,-4.477519e-07
1.874400e-09,-5.839418e-04,1.130022e-03,5.614011e-04,-8.642050e-07,-4.139357e-07
1.874600e-09,-5.804032e-04,1.130022e-03,5.650579e-04,-8.009274e-07,-4.185365e-07
1.874800e-09,-5.768416e-04,1.130021e-03,5.686925e-04,-7.036652e-07,-4.598663e-07
1.875000e-09,-5.732572e-04,1.130021e-03,5.723050e-04,-5.942292e-07,-5.287188e-07
1.875200e-09,-5.696502e-04,1.130021e-03,5.758953e-04,-4.958363e-07,-6.105858e-07
1.875400e-09,-5.660206e-04,1.130021e-03,5.794631e-04,-4.281864e-07,-6.888967e-07
1.875600e-09,-5.623688e-04,1.130021e-03,5.830083e-04,-4.035457e-07,-7.485388e-07
1.875800e-09,-5.586948e-04,1.130022e-03,5.865306e-04,-4.246109e-07,-7.788922e-07
1.876000e-09,-5.549988e-04,1.130022e-03,5.900298e-04,-4.845041e-07,-7.757631e-07
1.876200e-09,-5.512810e-04,1.130023e-03,5.935056e-04,-5.687783e-07,-7.418690e-07
1.876400e-09,-5.475415e-04,1.130023e-03,5.969578e-04,-6.588908e-07,-6.858628e-07
1.876600e-09,-5.437806e-04,1.130024e-03,6.003863e-04,-7.363218e-07,-6.201938e-07
1.876800e-09,-5.399982e-04,1.130024e-03,6.037908e-04,-7.864268e-07,-5.583347e-07
1.877000e-09,-5.361945e-04,1.130024e-03,6.071713e-04,-8.012258e-07,-5.119996e-07
1.877200e-09,-5.323696e-04,1.130024e-03,6.105277e-04,-7.806040e-07,-4.889363e-07
1.877400e-09,-5.285237e-04,1.130024e-03,6.138599e-04,-7.317771e-07,-4.917087e-07
1.877600e-09,-5.246569e-04,1.130024e-03,6.171678e-04,-6.672470e-07,-5.176412e-07
1.877800e-09,-5.207693e-04,1.130024e-03,6.204513e-04,-6.017877e-07,-5.598369e-07
1.878000e-09,-5.168611e-04,1.130024e-03,6.237103e-04,-5.491679e-07,-6.089595e-07
1.878200e-09,-5.129323e-04,1.130024e-03,6.269449e-04,-5.193296e-07,-6.553343e-07
1.878400e-09,-5.089833e-04,1.130024e-03,6.301549e-04,-5.165914e-07,-6.908994e-07
1.878600e-09,-5.050141e-04,1.130024e-03,6.333402e-04,-5.391880e-07,-7.106143e-07
1.878800e-09,-5.010249e-04,1.130024e-03,6.365007e-04,-5.801454e-07,-7.130901e-07
1.879000e-09,-4.970159e-04,1.130024e-03,6.396361e-04,-6.292051e-07,-7.003983e-07
1.879200e-09,-4.929873e-04,1.130024e-03,6.427463e-04,-6.753008e-07,-6.771959e-07
1.879400e-09,-4.889394e-04,1.130025e-03,6.458310e-04,-7.090126e-07,-6.494374e-07
1.879600e-09,-4.848722e-04,1.130025e-03,6.488903e-04,-7.244649e-07,-6.230010e-07
1.879800e-09,-4.807860e-04,1.130025e-03,6.519238e-04,-7.203005e-07,-6.025344e-07
1.880000e-09,-4.766810e-04,1.130025e-03,6.549314e-04,-6.995876e-07,-5.907390e-07
1.880200e-09,-4.725572e-04,1.130026e-03,6.579131e-04,-6.687651e-07,-5.881811e-07
1.880400e-09,-4.684148e-04,1.130026e-03,6.608687e-04,-6.359311e-07,-5.935920e-07
1.880600e-09,-4.642540e-04,1.130026e-03,6.637982e-04,-6.089049e-07,-6.045073e-07
1.880800e-09,-4.600749e-04,1.130026e-03,6.667015e-04,-5.935065e-07,-6.180446e-07
1.881000e-09,-4.558776e-04,1.130026e-03,6.695784e-04,-5.924205e-07,-6.316115e-07
1.881200e-09,-4.516622e-04,1.130027e-03,6.724289e-04,-6.048512e-07,-6.433884e-07
1.881400e-09,-4.474290e-04,1.130027e-03,6.752530e-04,-6.269849e-07,-6.525099e-07
1.881600e-09,-4.431780e-04,1.130027e-03,6.780505e-04,-6.530957e-07,-6.589548e-07
1.881800e-09,-4.389094e-04,1.130027e-03,6.808213e-04,-6.769979e-07,-6.632349e-07
1.882000e-09,-4.346234e-04,1.130027e-03,6.835653e-04,-6.934929e-07,-6.660066e-07
1.882200e-09,-4.303199e-04,1.130027e-03,6.862823e-04,-6.994843e-07,-6.677390e-07
1.882400e-09,-4.259993e-04,1.130027e-03,6.889723e-04,-6.945353e-07,-6.685349e-07
1.882600e-09,-4.216616e-04,1.130027e-03,6.916350e-04,-6.807799e-07,-6.681434e-07
1.882800e-09,-4.173071e-04,1.130027e-03,6.942704e-04,-6.622552e-07,-6.661429e-07
1.883000e-09,-4.129360e-04,1.130026e-03,6.968783e-04,-6.438458e-07,-6.622184e-07
1.883200e-09,-4.085485e-04,1.130025e-03,6.994587e-04,-6.301045e-07,-6.564329e-07
1.883400e-09,-4.041450e-04,1.130025e-03,7.020114e-04,-6.242268e-07,-6.493948e-07
1.883600e-09,-3.997259e-04,1.130024e-03,7.045363e-04,-6.273998e-07,-6.422581e-07
1.883800e-09,-3.952918e-04,1.130024e-03,7.070335e-04,-6.386499e-07,-6.365393e-07
1.884000e-09,-3.908430e-04,1.130025e-03,7.095027e-04,-6.551914e-07,-6.337917e-07
1.884200e-09,-3.863797e-04,1.130026e-03,7.119439e-04,-6.731659e-07,-6.352184e-07
1.884400e-09,-3.819016e-04,1.130028e-03,7.143570e-04,-6.885817e-07,-6.413265e-07
1.884600e-09,-3.774084e-04,1.130030e-03,7.167420e-04,-6.982280e-07,-6.517185e-07
1.884800e-09,-3.728997e-04,1.130031e-03,7.190987e-04,-7.003623e-07,-6.650837e-07
1.885000e-09,-3.683757e-04,1.130032e-03,7.214270e-04,-6.950278e-07,-6.794046e-07
1.885200e-09,-3.638367e-04,1.130033e-03,7.237270e-04,-6.839531e-07,-6.923392e-07
1.885400e-09,-3.592834e-04,1.130034e-03,7.259983e-04,-6.700816e-07,-7.016974e-07
1.885600e-09,-3.547162e-04,1.130035e-03,7.282410e-04,-6.568552e-07,-7.059040e-07
1.885800e-09,-3.501354e-04,1.130036e-03,7.304549e-04,-6.474274e-07,-7.043453e-07
1.886000e-09,-3.455407e-04,1.130037e-03,7.326400e-04,-6.439822e-07,-6.975180e-07
1.886200e-09,-3.409320e-04,1.130038e-03,7.347961e-04,-6.473021e-07,-6.869477e-07
1.886400e-09,-3.363091e-04,1.130038e-03,7.369231e-04,-6.566659e-07,-6.748926e-07
1.886600e-09,-3.316723e-04,1.130038e-03,7.390211e-04,-6.700778e-07,-6.638966e-07
1.886800e-09,-3.270220e-04,1.130038e-03,7.410898e-04,-6.847578e-07,-6.562882e-07
1.887000e-09,-3.223589e-04,1.130037e-03,7.431293e-04,-6.977723e-07,-6.537291e-07
1.887200e-09,-3.176835e-04,1.130037e-03,7.451394e-04,-7.066589e-07,-6.569059e-07
1.887400e-09,-3.129963e-04,1.130037e-03,7.471202e-04,-7.099144e-07,-6.654226e-07
1.887600e-09,-3.082973e-04,1.130038e-03,7.490714e-04,-7.072495e-07,-6.779100e-07
1.887800e-09,-3.035865e-04,1.130039e-03,7.509931e-04,-6.995736e-07,-6.923203e-07
1.888000e-09,-2.988634e-04,1.130040e-03,7.528852e-04,-6.887315e-07,-7.063397e-07
1.888200e-09,-2.941278e-04,1.130041e-03,7.547476e-04,-6.770659e-07,-7.178315e-07
1.888400e-09,-2.893798e-04,1.130041e-03,7.565802e-04,-6.669098e-07,-7.252218e-07
1.888600e-09,-2.846194e-04,1.130040e-03,7.583829e-04,-6.601205e-07,-7.277546e-07
1.888800e-09,-2.798471e-04,1.130039e-03,7.601557e-04,-6.577475e-07,-7.255777e-07
1.889000e-09,-2.750631e-04,1.130037e-03,7.618985e-04,-6.598924e-07,-7.196553e-07
1.889200e-09,-2.702681e-04,1.130035e-03,7.636111e-04,-6.657724e-07,-7.115369e-07
1.889400e-09,-2.654624e-04,1.130033e-03,7.652937e-04,-6.739562e-07,-7.030400e-07
1.889600e-09,-2.606464e-04,1.130031e-03,7.669459e-04,-6.827067e-07,-6.959123e-07
1.889800e-09,-2.558207e-04,1.130030e-03,7.685679e-04,-6.903533e-07,-6.915384e-07
1.890000e-09,-2.509856e-04,1.130029e-03,7.701596e-04,-6.956115e-07,-6.907403e-07
1.890200e-09,-2.461415e-04,1.130028e-03,7.717208e-04,-6.977947e-07,-6.936957e-07
1.890400e-09,-2.412886e-04,1.130029e-03,7.732516e-04,-6.968849e-07,-6.999757e-07
1.890600e-09,-2.364268e-04,1.130030e-03,7.747518e-04,-6.934666e-07,-7.086787e-07
1.890800e-09,-2.315559e-04,1.130030e-03,7.762215e-04,-6.885525e-07,-7.186255e-07
1.891000e-09,-2.266754e-04,1.130031e-03,7.776606e-04,-6.833512e-07,-7.285722e-07
1.891200e-09,-2.217852e-04,1.130031e-03,7.790689e-04,-6.790294e-07,-7.374036e-07
1.891400e-09,-2.168853e-04,1.130031e-03,7.804465e-04,-6.765177e-07,-7.442783e-07
1.891600e-09,-2.119760e-04,1.130030e-03,7.817933e-04,-6.763908e-07,-7.487127e-07
1.891800e-09,-2.070579e-04,1.130029e-03,7.831093e-04,-6.788330e-07,-7.506007e-07
1.892000e-09,-2.021316e-04,1.130027e-03,7.843943e-04,-6.836803e-07,-7.501807e-07
1.892200e-09,-1.971976e-04,1.130026e-03,7.856483e-04,-6.905149e-07,-7.479644e-07
