time,"I(R0)","I(R1)","I(R2)","I(LQ|XI227)","I(LQ|XI228)"
1.460400e-09,-7.670522e-04,1.128342e-03,2.592781e-04,-3.894990e-07,-2.230853e-07
1.460600e-09,-7.654191e-04,1.128337e-03,2.640882e-04,-3.109287e-07,-2.508555e-07
1.460800e-09,-7.637557e-04,1.128332e-03,2.688877e-04,-2.024109e-07,-2.971091e-07
1.461000e-09,-7.620620e-04,1.128327e-03,2.736763e-04,-6.781110e-08,-3.647260e-07
1.461200e-09,-7.603382e-04,1.128322e-03,2.784540e-04,8.813260e-08,-4.565151e-07
1.461400e-09,-7.585841e-04,1.128316e-03,2.832206e-04,2.603278e-07,-5.753146e-07
1.461600e-09,-7.567999e-04,1.128311e-03,2.879758e-04,4.437489e-07,-7.240781e-07
1.461800e-09,-7.549856e-04,1.128305e-03,2.927196e-04,6.337139e-07,-9.059082e-07
1.462000e-09,-7.531412e-04,1.128299e-03,2.974518e-04,8.260017e-07,-1.123987e-06
1.462200e-09,-7.512667e-04,1.128294e-03,3.021723e-04,1.016837e-06,-1.381348e-06
1.462400e-09,-7.493623e-04,1.128288e-03,3.068809e-04,1.202809e-06,-1.680471e-06
1.462600e-09,-7.474279e-04,1.128282e-03,3.115774e-04,1.380812e-06,-2.022699e-06
1.462800e-09,-7.454638e-04,1.128276e-03,3.162616e-04,1.548068e-06,-2.407578e-06
1.463000e-09,-7.434700e-04,1.128270e-03,3.209332e-04,1.702250e-06,-2.832182e-06
1.463200e-09,-7.414466e-04,1.128264e-03,3.255919e-04,1.841672e-06,-3.290517e-06
1.463400e-09,-7.393937e-04,1.128257e-03,3.302377e-04,1.965491e-06,-3.773079e-06
1.463600e-09,-7.373116e-04,1.128251e-03,3.348703e-04,2.073879e-06,-4.266665e-06
1.463800e-09,-7.352003e-04,1.128244e-03,3.394894e-04,2.168128e-06,-4.754527e-06
1.464000e-09,-7.330600e-04,1.128237e-03,3.440948e-04,2.250709e-06,-5.216946e-06
1.464200e-09,-7.308908e-04,1.128230e-03,3.486865e-04,2.325296e-06,-5.632283e-06
1.464400e-09,-7.286929e-04,1.128223e-03,3.532640e-04,2.396756e-06,-5.978454e-06
1.464600e-09,-7.264665e-04,1.128216e-03,3.578274e-04,2.471110e-06,-6.234712e-06
1.464800e-09,-7.242115e-04,1.128209e-03,3.623764e-04,2.555426e-06,-6.383507e-06
1.465000e-09,-7.219283e-04,1.128203e-03,3.669109e-04,2.657576e-06,-6.412186e-06
1.465200e-09,-7.196167e-04,1.128196e-03,3.714307e-04,2.785807e-06,-6.314332e-06
1.465400e-09,-7.172770e-04,1.128189e-03,3.759358e-04,2.948036e-06,-6.090607e-06
1.465600e-09,-7.149092e-04,1.128183e-03,3.804259e-04,3.150873e-06,-5.749032e-06
1.465800e-09,-7.125134e-04,1.128177e-03,3.849011e-04,3.398418e-06,-5.304641e-06
1.466000e-09,-7.100897e-04,1.128171e-03,3.893612e-04,3.690955e-06,-4.778544e-06
1.466200e-09,-7.076381e-04,1.128165e-03,3.938061e-04,4.023700e-06,-4.196428e-06
1.466400e-09,-7.051587e-04,1.128160e-03,3.982359e-04,4.385844e-06,-3.586668e-06
1.466600e-09,-7.026517e-04,1.128155e-03,4.026503e-04,4.760160e-06,-2.978246e-06
1.466800e-09,-7.001171e-04,1.128150e-03,4.070492e-04,5.123398e-06,-2.398726e-06
1.467000e-09,-6.975549e-04,1.128145e-03,4.114325e-04,5.447602e-06,-1.872515e-06
1.467200e-09,-6.949653e-04,1.128140e-03,4.158001e-04,5.702301e-06,-1.419578e-06
1.467400e-09,-6.923485e-04,1.128136e-03,4.201516e-04,5.857399e-06,-1.054694e-06
1.467600e-09,-6.897043e-04,1.128132e-03,4.244871e-04,5.886388e-06,-7.872381e-07
1.467800e-09,-6.870331e-04,1.128128e-03,4.288061e-04,5.769537e-06,-6.213981e-07
1.468000e-09,-6.843348e-04,1.128125e-03,4.331087e-04,5.496660e-06,-5.566441e-07
1.468200e-09,-6.816096e-04,1.128121e-03,4.373946e-04,5.069140e-06,-5.882656e-07
1.468400e-09,-6.788576e-04,1.128118e-03,4.416637e-04,4.500917e-06,-7.078182e-07
1.468600e-09,-6.760787e-04,1.128116e-03,4.459160e-04,3.818243e-06,-9.033991e-07
1.468800e-09,-6.732732e-04,1.128113e-03,4.501512e-04,3.058087e-06,-1.159775e-06
1.469000e-09,-6.704411e-04,1.128111e-03,4.543693e-04,2.265304e-06,-1.458470e-06
1.469200e-09,-6.675824e-04,1.128109e-03,4.585700e-04,1.488835e-06,-1.777988e-06
1.469400e-09,-6.646973e-04,1.128107e-03,4.627529e-04,7.773923e-07,-2.094367e-06
1.469600e-09,-6.617858e-04,1.128105e-03,4.669177e-04,1.751257e-07,-2.382209e-06
1.469800e-09,-6.588480e-04,1.128104e-03,4.710642e-04,-2.822602e-07,-2.616302e-06
1.470000e-09,-6.558840e-04,1.128102e-03,4.751920e-04,-5.705840e-07,-2.773747e-06
1.470200e-09,-6.528939e-04,1.128101e-03,4.793012e-04,-6.792075e-07,-2.836410e-06
1.470400e-09,-6.498778e-04,1.128099e-03,4.833917e-04,-6.118738e-07,-2.793361e-06
1.470600e-09,-6.468358e-04,1.128098e-03,4.874634e-04,-3.863428e-07,-2.642907e-06
1.470800e-09,-6.437680e-04,1.128096e-03,4.915160e-04,-3.289504e-08,-2.393823e-06
1.471000e-09,-6.406745e-04,1.128095e-03,4.955493e-04,4.081615e-07,-2.065479e-06
1.471200e-09,-6.375554e-04,1.128094e-03,4.995631e-04,8.897963e-07,-1.686636e-06
1.471400e-09,-6.344109e-04,1.128093e-03,5.035573e-04,1.362156e-06,-1.292906e-06
1.471600e-09,-6.312411e-04,1.128092e-03,5.075316e-04,1.776799e-06,-9.230186e-07
1.471800e-09,-6.280461e-04,1.128092e-03,5.114860e-04,2.090977e-06,-6.142788e-07
1.472000e-09,-6.248261e-04,1.128091e-03,5.154205e-04,2.271606e-06,-3.977933e-07
1.472200e-09,-6.215812e-04,1.128091e-03,5.193349e-04,2.298607e-06,-2.941462e-07
1.472400e-09,-6.183115e-04,1.128091e-03,5.232290e-04,2.167234e-06,-3.102164e-07
1.472600e-09,-6.150173e-04,1.128091e-03,5.271026e-04,1.889071e-06,-4.377046e-07
1.472800e-09,-6.116987e-04,1.128092e-03,5.309553e-04,1.491460e-06,-6.537202e-07
1.473000e-09,-6.083559e-04,1.128093e-03,5.347869e-04,1.015200e-06,-9.234772e-07
1.473200e-09,-6.049892e-04,1.128094e-03,5.385972e-04,5.105822e-07,-1.204827e-06
1.473400e-09,-6.015986e-04,1.128095e-03,5.423859e-04,3.204748e-08,-1.454033e-06
1.473600e-09,-5.981844e-04,1.128096e-03,5.461532e-04,-3.680279e-07,-1.631974e-06
1.473800e-09,-5.947469e-04,1.128098e-03,5.498990e-04,-6.457075e-07,-1.709832e-06
1.474000e-09,-5.912861e-04,1.128100e-03,5.536232e-04,-7.712302e-07,-1.673395e-06
1.474200e-09,-5.878023e-04,1.128103e-03,5.573257e-04,-7.333039e-07,-1.525282e-06
1.474400e-09,-5.842956e-04,1.128105e-03,5.610062e-04,-5.412688e-07,-1.284690e-06
1.474600e-09,-5.807662e-04,1.128108e-03,5.646646e-04,-2.246590e-07,-9.846491e-07
1.474800e-09,-5.772142e-04,1.128112e-03,5.683007e-04,1.699901e-07,-6.671430e-07
1.475000e-09,-5.736397e-04,1.128116e-03,5.719142e-04,5.848529e-07,-3.767990e-07
1.475200e-09,-5.700428e-04,1.128120e-03,5.755050e-04,9.583966e-07,-1.541145e-07
1.475400e-09,-5.664237e-04,1.128124e-03,5.790731e-04,1.233842e-06,-2.927513e-08
1.475600e-09,-5.627825e-04,1.128130e-03,5.826182e-04,1.367294e-06,-1.754215e-08
1.475800e-09,-5.591192e-04,1.128135e-03,5.861401e-04,1.334323e-06,-1.169469e-07
1.476000e-09,-5.554340e-04,1.128141e-03,5.896387e-04,1.133937e-06,-3.086659e-07
1.476200e-09,-5.517270e-04,1.128147e-03,5.931137e-04,7.892451e-07,-5.600362e-07
1.476400e-09,-5.479983e-04,1.128154e-03,5.965650e-04,3.445663e-07,-8.297529e-07
1.476600e-09,-5.442481e-04,1.128161e-03,5.999926e-04,-1.407569e-07,-1.074440e-06
1.476800e-09,-5.404764e-04,1.128169e-03,6.033963e-04,-6.010130e-07,-1.255545e-06
1.477000e-09,-5.366834e-04,1.128177e-03,6.067761e-04,-9.739800e-07,-1.345431e-06
1.477200e-09,-5.328693e-04,1.128186e-03,6.101321e-04,-1.210417e-06,-1.331629e-06
1.477400e-09,-5.290341e-04,1.128195e-03,6.134641e-04,-1.281599e-06,-1.218513e-06
1.477600e-09,-5.251780e-04,1.128205e-03,6.167720e-04,-1.183594e-06,-1.026089e-06
1.477800e-09,-5.213011e-04,1.128215e-03,6.200557e-04,-9.375253e-07,-7.861125e-07
1.478000e-09,-5.174035e-04,1.128226e-03,6.233151e-04,-5.857744e-07,-5.362296e-07
1.478200e-09,-5.134854e-04,1.128237e-03,6.265503e-04,-1.847723e-07,-3.132299e-07
1.478400e-09,-5.095469e-04,1.128248e-03,6.297611e-04,2.043737e-07,-1.466213e-07
1.478600e-09,-5.055881e-04,1.128260e-03,6.329475e-04,5.258123e-07,-5.369949e-08
1.478800e-09,-5.016092e-04,1.128272e-03,6.361094e-04,7.377421e-07,-3.699619e-08
1.479000e-09,-4.976102e-04,1.128285e-03,6.392468e-04,8.185692e-07,-8.456197e-08
1.479200e-09,-4.935913e-04,1.128298e-03,6.423595e-04,7.694053e-07,-1.730170e-07
1.479400e-09,-4.895526e-04,1.128311e-03,6.454473e-04,6.125341e-07,-2.727750e-07
1.479600e-09,-4.854943e-04,1.128325e-03,6.485103e-04,3.862039e-07,-3.544127e-07
1.479800e-09,-4.814166e-04,1.128339e-03,6.515483e-04,1.367827e-07,-3.949072e-07
1.480000e-09,-4.773195e-04,1.128353e-03,6.545611e-04,-9.018819e-08,-3.824620e-07
1.480200e-09,-4.732032e-04,1.128367e-03,6.575487e-04,-2.583022e-07,-3.189134e-07
1.480400e-09,-4.690680e-04,1.128382e-03,6.605108e-04,-3.463687e-07,-2.191987e-07
1.480600e-09,-4.649140e-04,1.128397e-03,6.634473e-04,-3.511682e-07,-1.079917e-07
1.480800e-09,-4.607413e-04,1.128412e-03,6.663579e-04,-2.864930e-07,-1.420648e-08
1.481000e-09,-4.565501e-04,1.128428e-03,6.692426e-04,-1.788397e-07,3.548357e-08
1.481200e-09,-4.523407e-04,1.128444e-03,6.721011e-04,-6.076841e-08,2.276112e-08
1.481400e-09,-4.481132e-04,1.128460e-03,6.749333e-04,3.662269e-08,-5.787953e-08
1.481600e-09,-4.438677e-04,1.128477e-03,6.777389e-04,9.051701e-08,-1.973107e-07
1.481800e-09,-4.396046e-04,1.128494e-03,6.805180e-04,9.106523e-08,-3.730272e-07
1.482000e-09,-4.353240e-04,1.128512e-03,6.832703e-04,4.298323e-08,-5.532710e-07
1.482200e-09,-4.310260e-04,1.128529e-03,6.859956e-04,-3.620309e-08,-7.031873e-07
1.482400e-09,-4.267110e-04,1.128548e-03,6.886941e-04,-1.207848e-07,-7.917331e-07
1.482600e-09,-4.223792e-04,1.128567e-03,6.913654e-04,-1.832699e-07,-7.979161e-07
1.482800e-09,-4.180307e-04,1.128586e-03,6.940096e-04,-2.011098e-07,-7.151161e-07
1.483000e-09,-4.136657e-04,1.128606e-03,6.966266e-04,-1.622743e-07,-5.526539e-07
1.483200e-09,-4.092846e-04,1.128626e-03,6.992161e-04,-6.846104e-08,-3.343130e-07
1.483400e-09,-4.048875e-04,1.128647e-03,7.017782e-04,6.477546e-08,-9.411219e-08
1.483600e-09,-4.004746e-04,1.128668e-03,7.043126e-04,2.110294e-07,1.298391e-07
1.483800e-09,-3.960461e-04,1.128690e-03,7.068192e-04,3.385554e-07,3.021829e-07
1.484000e-09,-3.916021e-04,1.128712e-03,7.092979e-04,4.170957e-07,3.965083e-07
1.484200e-09,-3.871430e-04,1.128734e-03,7.117485e-04,4.245518e-07,3.997310e-07
1.484400e-09,-3.826687e-04,1.128756e-03,7.141711e-04,3.520829e-07,3.139171e-07
1.484600e-09,-3.781794e-04,1.128779e-03,7.165654e-04,2.065597e-07,1.553529e-07
1.484800e-09,-3.736753e-04,1.128802e-03,7.189315e-04,9.851477e-09,-4.880117e-08
1.485000e-09,-3.691566e-04,1.128826e-03,7.212691e-04,-2.049492e-07,-2.655249e-07
1.485200e-09,-3.646233e-04,1.128850e-03,7.235782e-04,-3.996410e-07,-4.616118e-07
1.485400e-09,-3.600755e-04,1.128874e-03,7.258588e-04,-5.381536e-07,-6.089344e-07
1.485600e-09,-3.555135e-04,1.128898e-03,7.281105e-04,-5.934601e-07,-6.883781e-07
1.485800e-09,-3.509374e-04,1.128922e-03,7.303333e-04,-5.527804e-07,-6.918550e-07
1.486000e-09,-3.463473e-04,1.128947e-03,7.325271e-04,-4.200779e-07,-6.222505e-07
1.486200e-09,-3.417433e-04,1.128973e-03,7.346917e-04,-2.154147e-07,-4.915837e-07
1.486400e-09,-3.371258e-04,1.128998e-03,7.368270e-04,2.865089e-08,-3.179680e-07
1.486600e-09,-3.324947e-04,1.129024e-03,7.389329e-04,2.728964e-07,-1.220975e-07
1.486800e-09,-3.278504e-04,1.129050e-03,7.410094e-04,4.783708e-07,7.604723e-08
1.487000e-09,-3.231929e-04,1.129076e-03,7.430564e-04,6.131190e-07,2.597333e-07
1.487200e-09,-3.185224e-04,1.129103e-03,7.450737e-04,6.574494e-07,4.169441e-07
1.487400e-09,-3.138392e-04,1.129130e-03,7.470613e-04,6.068171e-07,5.407464e-07
1.487600e-09,-3.091433e-04,1.129157e-03,7.490190e-04,4.718992e-07,6.287626e-07
1.487800e-09,-3.044349e-04,1.129184e-03,7.509468e-04,2.759983e-07,6.821195e-07
1.488000e-09,-2.997142e-04,1.129211e-03,7.528446e-04,5.039644e-08,7.042953e-07
1.488200e-09,-2.949813e-04,1.129239e-03,7.547125e-04,-1.713839e-07,7.002093e-07
1.488400e-09,-2.902364e-04,1.129266e-03,7.565504e-04,-3.593191e-07,6.757516e-07
1.488600e-09,-2.854797e-04,1.129294e-03,7.583584e-04,-4.915920e-07,6.377585e-07
1.488800e-09,-2.807113e-04,1.129321e-03,7.601364e-04,-5.574835e-07,5.942829e-07
1.489000e-09,-2.759315e-04,1.129349e-03,7.618844e-04,-5.580554e-07,5.549180e-07
1.489200e-09,-2.711404e-04,1.129376e-03,7.636023e-04,-5.046759e-07,5.309206e-07
1.489400e-09,-2.663383e-04,1.129404e-03,7.652901e-04,-4.158447e-07,5.349560e-07
1.489600e-09,-2.615254e-04,1.129432e-03,7.669477e-04,-3.130580e-07,5.804077e-07
1.489800e-09,-2.567019e-04,1.129459e-03,7.685751e-04,-2.165654e-07,6.803395e-07
1.490000e-09,-2.518681e-04,1.129487e-03,7.701721e-04,-1.418186e-07,8.463127e-07
1.490200e-09,-2.470242e-04,1.129515e-03,7.717390e-04,-9.721153e-08,1.087314e-06
1.490400e-09,-2.421704e-04,1.129542e-03,7.732756e-04,-8.341884e-08,1.409004e-06
1.490600e-09,-2.373070e-04,1.129570e-03,7.747820e-04,-9.430535e-08,1.813365e-06
1.490800e-09,-2.324342e-04,1.129598e-03,7.762584e-04,-1.190794e-07,2.298576e-06
1.491000e-09,-2.275521e-04,1.129626e-03,7.777047e-04,-1.451492e-07,2.858756e-06
1.491200e-09,-2.226611e-04,1.129654e-03,7.791208e-04,-1.610553e-07,3.483123e-06
1.491400e-09,-2.177614e-04,1.129682e-03,7.805067e-04,-1.588960e-07,4.154466e-06
1.491600e-09,-2.128532e-04,1.129710e-03,7.818623e-04,-1.358170e-07,4.847536e-06
1.491800e-09,-2.079366e-04,1.129738e-03,7.831874e-04,-9.435927e-08,5.528676e-06
1.492000e-09,-2.030120e-04,1.129767e-03,7.844819e-04,-4.170458e-08,6.157936e-06
1.492200e-09,-1.980795e-04,1.129795e-03,7.857456e-04,1.192714e-08,6.694203e-06
1.492400e-09,-1.931393e-04,1.129824e-03,7.869784e-04,5.532601e-08,7.102883e-06
1.492600e-09,-1.881916e-04,1.129852e-03,7.881803e-04,7.832725e-08,7.364872e-06
1.492800e-09,-1.832368e-04,1.129881e-03,7.893510e-04,7.341512e-08,7.484824e-06
1.493000e-09,-1.782748e-04,1.129910e-03,7.904906e-04,3.659646e-08,7.496463e-06
1.493200e-09,-1.733060e-04,1.129939e-03,7.915990e-04,-3.259094e-08,7.462942e-06
1.493400e-09,-1.683306e-04,1.129968e-03,7.926760e-04,-1.318976e-07,7.471013e-06
1.493600e-09,-1.633487e-04,1.129997e-03,7.937216e-04,-2.578263e-07,7.618788e-06
1.493800e-09,-1.583605e-04,1.130025e-03,7.947357e-04,-4.074630e-07,7.998120e-06
1.494000e-09,-1.533662e-04,1.130054e-03,7.957183e-04,-5.803675e-07,8.673997e-06
1.494200e-09,-1.483660e-04,1.130082e-03,7.966693e-04,-7.802498e-07,9.664911e-06
1.494400e-09,-1.433599e-04,1.130110e-03,7.975886e-04,-1.016234e-06,1.092913e-05
1.494600e-09,-1.383483e-04,1.130138e-03,7.984764e-04,-1.303601e-06,1.236147e-05
1.494800e-09,-1.333311e-04,1.130165e-03,7.993326e-04,-1.663937e-06,1.380309e-05
1.495000e-09,-1.283086e-04,1.130192e-03,8.001572e-04,-2.124520e-06,1.506384e-05
1.495200e-09,-1.232810e-04,1.130219e-03,8.009502e-04,-2.716491e-06,1.595340e-05
1.495400e-09,-1.182484e-04,1.130246e-03,8.017115e-04,-3.470829e-06,1.631575e-05
1.495600e-09,-1.132109e-04,1.130273e-03,8.024410e-04,-4.410780e-06,1.606050e-05
1.495800e-09,-1.081687e-04,1.130299e-03,8.031388e-04,-5.540159e-06,1.518546e-05
1.496000e-09,-1.031220e-04,1.130325e-03,8.038046e-04,-6.829735e-06,1.378578e-05
1.496200e-09,-9.807101e-05,1.130350e-03,8.044385e-04,-8.207308e-06,1.204675e-05
1.496400e-09,-9.301586e-05,1.130376e-03,8.050403e-04,-9.557159e-06,1.021956e-05
1.496600e-09,-8.795673e-05,1.130401e-03,8.056101e-04,-1.073107e-05,8.582925e-06
1.496800e-09,-8.289383e-05,1.130426e-03,8.061479e-04,-1.156955e-05,7.397418e-06
1.497000e-09,-7.782734e-05,1.130451e-03,8.066535e-04,-1.192969e-05,6.861269e-06
1.497200e-09,-7.275744e-05,1.130475e-03,8.071269e-04,-1.171414e-05,7.076571e-06
1.497400e-09,-6.768433e-05,1.130499e-03,8.075680e-04,-1.089552e-05,8.031936e-06
1.497600e-09,-6.260820e-05,1.130523e-03,8.079766e-04,-9.530992e-06,9.604227e-06
1.497800e-09,-5.752926e-05,1.130547e-03,8.083527e-04,-7.763044e-06,1.157855e-05
1.498000e-09,-5.244770e-05,1.130570e-03,8.086961e-04,-5.804402e-06,1.368257e-05
1.498200e-09,-4.736373e-05,1.130592e-03,8.090070e-04,-3.908113e-06,1.562873e-05
1.498400e-09,-4.227758e-05,1.130614e-03,8.092855e-04,-2.327972e-06,1.715648e-05
1.498600e-09,-3.718947e-05,1.130636e-03,8.095316e-04,-1.277523e-06,1.806764e-05
1.498800e-09,-3.209964e-05,1.130658e-03,8.097455e-04,-8.963240e-07,1.825024e-05
1.499000e-09,-2.700834e-05,1.130679e-03,8.099270e-04,-1.229886e-06,1.768979e-05
1.499200e-09,-2.191580e-05,1.130700e-03,8.100761e-04,-2.226059e-06,1.646843e-05
1.499400e-09,-1.682228e-05,1.130720e-03,8.101927e-04,-3.747149e-06,1.475295e-05
1.499600e-09,-1.172802e-05,1.130740e-03,8.102769e-04,-5.594426e-06,1.277226e-05
1.499800e-09,-6.633268e-06,1.130760e-03,8.103288e-04,-7.539888e-06,1.078556e-05
1.500000e-09,-1.538244e-06,1.130779e-03,8.103487e-04,-9.359231e-06,9.044624e-06
1.500200e-09,3.556822e-06,1.130799e-03,8.103367e-04,-1.086028e-05,7.756305e-06
1.500400e-09,8.651708e-06,1.130818e-03,8.102930e-04,-1.190290e-05,7.052321e-06
1.500600e-09,1.374620e-05,1.130836e-03,8.102175e-04,-1.240886e-05,6.971954e-06
1.500800e-09,1.884007e-05,1.130855e-03,8.101098e-04,-1.236273e-05,7.460315e-06
1.501000e-09,2.393311e-05,1.130873e-03,8.099700e-04,-1.180589e-05,8.381717e-06
1.501200e-09,2.902508e-05,1.130892e-03,8.097978e-04,-1.082586e-05,9.545192e-06
1.501400e-09,3.411575e-05,1.130910e-03,8.095934e-04,-9.542568e-06,1.073730e-05
1.501600e-09,3.920491e-05,1.130928e-03,8.093570e-04,-8.092440e-06,1.175616e-05
1.501800e-09,4.429232e-05,1.130945e-03,8.090889e-04,-6.611656e-06,1.244062e-05
1.502000e-09,4.937777e-05,1.130963e-03,8.087894e-04,-5.220040e-06,1.269007e-05
1.502200e-09,5.446102e-05,1.130980e-03,8.084584e-04,-4.007681e-06,1.247294e-05
1.502400e-09,5.954187e-05,1.130997e-03,8.080958e-04,-3.026089e-06,1.182452e-05
1.502600e-09,6.462009e-05,1.131014e-03,8.077014e-04,-2.285007e-06,1.083589e-05
1.502800e-09,6.969547e-05,1.131031e-03,8.072748e-04,-1.755118e-06,9.636368e-06
1.503000e-09,7.476781e-05,1.131047e-03,8.068162e-04,-1.376038e-06,8.371939e-06
1.503200e-09,7.983695e-05,1.131062e-03,8.063258e-04,-1.068252e-06,7.182389e-06
1.503400e-09,8.490273e-05,1.131077e-03,8.058040e-04,-7.471963e-07,6.180558e-06
1.503600e-09,8.996506e-05,1.131092e-03,8.052514e-04,-3.373734e-07,5.436962e-06
1.503800e-09,9.502386e-05,1.131106e-03,8.046679e-04,2.154790e-07,4.972220e-06
1.504000e-09,1.000791e-04,1.131120e-03,8.040534e-04,9.357817e-07,4.758118e-06
1.504200e-09,1.051306e-04,1.131133e-03,8.034076e-04,1.814036e-06,4.726545e-06
1.504400e-09,1.101783e-04,1.131146e-03,8.027303e-04,2.807571e-06,4.784267e-06
1.504600e-09,1.152221e-04,1.131159e-03,8.020211e-04,3.845744e-06,4.830755e-06
1.504800e-09,1.202616e-04,1.131172e-03,8.012801e-04,4.838670e-06,4.775994e-06
1.505000e-09,1.252967e-04,1.131184e-03,8.005072e-04,5.688066e-06,4.555411e-06
1.505200e-09,1.303270e-04,1.131196e-03,7.997024e-04,6.298633e-06,4.139778e-06
1.505400e-09,1.353523e-04,1.131207e-03,7.988656e-04,6.588512e-06,3.539003e-06
1.505600e-09,1.403723e-04,1.131218e-03,7.979967e-04,6.497860e-06,2.799753e-06
1.505800e-09,1.453869e-04,1.131228e-03,7.970958e-04,5.995092e-06,1.997705e-06
1.506000e-09,1.503959e-04,1.131238e-03,7.961629e-04,5.080746e-06,1.225723e-06
1.506200e-09,1.553992e-04,1.131246e-03,7.951982e-04,3.788918e-06,5.796583e-07
1.506400e-09,1.603966e-04,1.131255e-03,7.942020e-04,2.186051e-06,1.437425e-07
1.506600e-09,1.653878e-04,1.131263e-03,7.931744e-04,3.668394e-07,-2.237502e-08
1.506800e-09,1.703727e-04,1.131270e-03,7.921156e-04,-1.552670e-06,1.068577e-07
1.507000e-09,1.753508e-04,1.131276e-03,7.910255e-04,-3.444102e-06,5.180185e-07
1.507200e-09,1.803222e-04,1.131282e-03,7.899041e-04,-5.176738e-06,1.158947e-06
1.507400e-09,1.852866e-04,1.131287e-03,7.887511e-04,-6.627213e-06,1.943923e-06
1.507600e-09,1.902441e-04,1.131292e-03,7.875668e-04,-7.687985e-06,2.763136e-06
1.507800e-09,1.951947e-04,1.131296e-03,7.863510e-04,-8.274219e-06,3.495330e-06
1.508000e-09,2.001383e-04,1.131301e-03,7.851039e-04,-8.329217e-06,4.022128e-06
1.508200e-09,2.050746e-04,1.131305e-03,7.838254e-04,-7.828623e-06,4.242210e-06
1.508400e-09,2.100033e-04,1.131310e-03,7.825152e-04,-6.783377e-06,4.083630e-06
1.508600e-09,2.149239e-04,1.131314e-03,7.811735e-04,-5.241032e-06,3.512900e-06
1.508800e-09,2.198359e-04,1.131318e-03,7.798000e-04,-3.284804e-06,2.540031e-06
1.509000e-09,2.247389e-04,1.131322e-03,7.783950e-04,-1.029832e-06,1.219109e-06
1.509200e-09,2.296326e-04,1.131325e-03,7.769585e-04,1.383578e-06,-3.557244e-07
1.509400e-09,2.345170e-04,1.131328e-03,7.754909e-04,3.799503e-06,-2.058754e-06
1.509600e-09,2.393919e-04,1.131330e-03,7.739922e-04,6.057897e-06,-3.744984e-06
1.509800e-09,2.442572e-04,1.131333e-03,7.724625e-04,8.006704e-06,-5.264899e-06
1.510000e-09,2.491127e-04,1.131335e-03,7.709019e-04,9.513103e-06,-6.479759e-06
1.510200e-09,2.539581e-04,1.131337e-03,7.693104e-04,1.047271e-05,-7.275447e-06
1.510400e-09,2.587930e-04,1.131340e-03,7.676881e-04,1.081618e-05,-7.573384e-06
1.510600e-09,2.636172e-04,1.131342e-03,7.660350e-04,1.051347e-05,-7.337862e-06
1.510800e-09,2.684305e-04,1.131344e-03,7.643513e-04,9.575943e-06,-6.579670e-06
1.511000e-09,2.732329e-04,1.131346e-03,7.626371e-04,8.056728e-06,-5.356042e-06
1.511200e-09,2.780244e-04,1.131347e-03,7.608927e-04,6.048540e-06,-3.766650e-06
1.511400e-09,2.828050e-04,1.131348e-03,7.591181e-04,3.678192e-06,-1.945314e-06
1.511600e-09,2.875748e-04,1.131350e-03,7.573135e-04,1.097156e-06,-4.752906e-08
1.511800e-09,2.923336e-04,1.131352e-03,7.554789e-04,-1.531407e-06,1.765034e-06
1.512000e-09,2.970811e-04,1.131354e-03,7.536145e-04,-4.047393e-06,3.340908e-06
1.512200e-09,3.018169e-04,1.131356e-03,7.517205e-04,-6.307841e-06,4.553529e-06
1.512400e-09,3.065408e-04,1.131358e-03,7.497971e-04,-8.198039e-06,5.312245e-06
1.512600e-09,3.112524e-04,1.131360e-03,7.478446e-04,-9.638321e-06,5.568642e-06
1.512800e-09,3.159515e-04,1.131362e-03,7.458631e-04,-1.058633e-05,5.318222e-06
1.513000e-09,3.206380e-04,1.131363e-03,7.438524e-04,-1.103534e-05,4.597903e-06
1.513200e-09,3.253119e-04,1.131364e-03,7.418127e-04,-1.100973e-05,3.479910e-06
1.513400e-09,3.299730e-04,1.131364e-03,7.397436e-04,-1.055848e-05,2.062553e-06
1.513600e-09,3.346213e-04,1.131364e-03,7.376454e-04,-9.747726e-06,4.586760e-07
1.513800e-09,3.392566e-04,1.131364e-03,7.355180e-04,-8.652932e-06,-1.216968e-06
1.514000e-09,3.438787e-04,1.131364e-03,7.333617e-04,-7.351323e-06,-2.859611e-06
1.514200e-09,3.484875e-04,1.131363e-03,7.311766e-04,-5.915253e-06,-4.383802e-06
1.514400e-09,3.530829e-04,1.131362e-03,7.289630e-04,-4.407246e-06,-5.728852e-06
1.514600e-09,3.576647e-04,1.131361e-03,7.267209e-04,-2.877321e-06,-6.859993e-06
1.514800e-09,3.622327e-04,1.131360e-03,7.244504e-04,-1.362847e-06,-7.765758e-06
1.515000e-09,3.667869e-04,1.131359e-03,7.221517e-04,1.094158e-07,-8.452712e-06
1.515200e-09,3.713270e-04,1.131358e-03,7.198248e-04,1.519864e-06,-8.938826e-06
1.515400e-09,3.758528e-04,1.131358e-03,7.174698e-04,2.852137e-06,-9.246714e-06
1.515600e-09,3.803642e-04,1.131357e-03,7.150868e-04,4.089621e-06,-9.397750e-06
1.515800e-09,3.848608e-04,1.131356e-03,7.126759e-04,5.213066e-06,-9.407886e-06
1.516000e-09,3.893424e-04,1.131355e-03,7.102371e-04,6.199706e-06,-9.285746e-06
1.516200e-09,3.938087e-04,1.131354e-03,7.077705e-04,7.024042e-06,-9.033202e-06
